FlgB,AZEV00000000_00304,60.484,100,3.27e-44
FlgB,AYZE00000000_00393,60.504,96,9.20e-44
FlgB,AYYX00000000_00566,57.258,100,4.62e-43
FlgB,AZEH00000000_00916,59.677,100,5.68e-43
FlgB,AYYH00000000_01631,58.065,100,5.73e-43
FlgB,AZDX00000000_01546,58.065,100,3.80e-42
FlgB,AZFQ00000000_00427,61.345,96,1.08e-41
FlgB,JTJV00000000_01509,55.738,98,2.16e-41
FlgB,AZFI00000000_02029,55.738,98,2.16e-41
FlgB,AYYL00000000_01694,54.032,100,5.68e-40
FlgB,AYYP00000000_01211,56.557,98,4.76e-37
FlgB,AZDX00000000_01246,38.983,45,0.002
FlgB,AZGB00000000_00818,33.333,57,0.003
FlgB,AYZD00000000_00387,29.412,72,0.010
FlgB,AZEV00000000_00315,31.081,57,0.017
FlgB,AZEG00000000_00236,28.431,72,0.022
FlgB,AYYH00000000_01620,55.172,23,0.039
FlgB,AYZE00000000_00382,38.889,41,0.040
FlgB,AZEF00000000_00907,42.424,27,0.063
FlgB,AYZF00000000_00396,29.487,60,0.073
FlgB,AYZD00000000_00397,34.351,90,0.091
FlgB,AZEG00000000_00226,34.351,90,0.11
FlgB,FlgG_2,33.824,55,0.15
FlgB,NZ_JAFBDN000000000.1_01416,33.824,55,0.15
FlgB,AZFQ00000000_00416,46.667,24,0.17
FlgB,AYZE00000000_00372,27.273,91,0.18
FlgB,AZEH00000000_00905,46.667,24,0.18
FlgB,AYYL00000000_01715,41.304,37,0.22
FlgB,AYZE00000000_00392,31.690,92,0.24
FlgB,AZEG00000000_00246,26.000,74,0.29
FlgB,AYYL00000000_01705,28.205,60,0.51
FlgB,AZEF00000000_00897,34.043,38,0.52
FlgB,AYYP00000000_01212,35.644,71,0.69
FlgB,AYYL00000000_01716,36.842,31,0.72
FlgB,AZDX00000000_01236,40.426,31,0.74
FlgB,AZEH00000000_00895,37.255,35,0.84
FlgB,AZEG00000000_00247,41.860,33,0.93
FlgB,JTJV00000000_01499,46.667,24,0.96
FlgB,AZFI00000000_02019,46.667,24,0.96
FlgB,BFFP01000000_01407,46.667,24,0.99
FlgB,AYYX00000000_00361,43.333,24,1.1
FlgB,AYZD00000000_00377,34.211,31,1.2
FlgB,AZDX00000000_01547,47.826,31,1.2
FlgB,AYYH00000000_01609,27.397,59,1.2
FlgB,AZFQ00000000_00406,37.255,35,1.4
FlgB,AZFQ00000000_00405,29.167,73,1.4
FlgB,AYZF00000000_00407,42.105,31,1.5
FlgB,AZEF00000000_00917,46.939,33,1.5
FlgB,AYYH00000000_01630,47.826,31,1.8
FlgB,AZEF00000000_00896,31.944,57,2.0
FlgB,AYYP00000000_01221,32.000,38,2.3
FlgB,AYZF00000000_00386,50.000,29,2.3
FlgB,AYZF00000000_00406,34.043,38,2.4
FlgB,AYYH00000000_01610,47.059,27,2.5
FlgB,AZFI00000000_00945,32.258,50,2.8
FlgB,W.ghanensis_LMG_24286_00305,42.308,21,2.8
FlgB,JAAXPN000000000_01172,42.308,21,3.0
FlgB,W.fabaria_LMG_24289_01289,42.308,21,3.1
FlgB,AYZD00000000_00376,36.842,31,3.2
FlgB,AYYP00000000_01233,36.842,31,3.7
FlgB,AZEH00000000_00894,34.211,31,4.8
FlgB,AZFG00000000_00794,39.130,36,5.8
FlgB,AZEH00000000_00915,44.000,34,7.2
FlgB,FlgE,31.818,51,7.9
FlgB,NZ_JAFBDN000000000.1_01405,31.818,51,7.9
FlgB,CP019323_00107,27.778,70,7.9
FlgB,BJDY01000000_00502,31.707,29,7.9
FlgB,RHOK00000000_00129,27.536,50,8.1
FlgC,FlgC,100.000,100,6.15e-104
FlgC,NZ_JAFBDN000000000.1_01396,100.000,100,6.15e-104
FlgC,AYZD00000000_00397,72.109,100,7.16e-71
FlgC,AZEG00000000_00226,71.429,100,2.36e-70
FlgC,AYZF00000000_00386,72.603,99,4.22e-70
FlgC,AZFQ00000000_00426,70.946,100,6.69e-70
FlgC,AZEF00000000_00917,71.918,99,1.18e-69
FlgC,AZEH00000000_00915,71.429,100,1.74e-69
FlgC,AYYH00000000_01630,70.548,99,4.13e-69
FlgC,AZDX00000000_01547,69.388,100,1.20e-68
FlgC,AYZE00000000_00392,70.068,100,1.08e-67
FlgC,AZEV00000000_00305,68.243,99,1.26e-67
FlgC,AZGB00000000_00808,67.808,99,4.91e-67
FlgC,AYYL00000000_01695,68.027,100,3.09e-64
FlgC,JAAXPN000000000_01181,63.946,100,5.58e-61
FlgC,W.ghanensis_LMG_24286_00296,63.946,100,2.79e-60
FlgC,W.fabaria_LMG_24289_01280,63.265,100,5.20e-60
FlgC,JTJV00000000_01508,60.544,100,2.46e-58
FlgC,AZFI00000000_02028,60.544,100,4.59e-58
FlgC,BFFP01000000_01416,59.184,100,1.68e-56
FlgC,AYYP00000000_01212,61.224,100,5.37e-52
FlgC,JAAXPN000000000_01162,43.103,36,1.54e-04
FlgC,AZEV00000000_00325,47.619,29,3.13e-04
FlgC,AYYX00000000_00975,44.000,34,4.07e-04
FlgC,AZFQ00000000_00406,46.512,29,7.97e-04
FlgC,AYZF00000000_00406,45.238,29,0.001
FlgC,W.fabaria_LMG_24289_01299,47.619,29,0.002
FlgC,W.ghanensis_LMG_24286_00315,47.619,29,0.002
FlgC,AYZE00000000_00372,40.000,34,0.003
FlgC,AYYH00000000_01610,43.636,35,0.003
FlgC,AZDX00000000_01236,41.818,37,0.004
FlgC,AZEG00000000_00246,41.176,34,0.006
FlgC,AZEF00000000_00897,42.857,29,0.006
FlgC,AYZD00000000_00377,42.857,29,0.006
FlgC,AZEH00000000_00895,57.143,19,0.009
FlgC,FlgG_1,52.381,25,0.018
FlgC,NZ_JAFBDN000000000.1_01415,52.381,25,0.018
FlgC,AYZF00000000_00396,31.356,76,0.028
FlgC,AYYH00000000_01609,34.043,32,0.071
FlgC,AZGB00000000_00828,40.476,29,0.074
FlgC,JAAXPN000000000_01161,42.105,26,0.12
FlgC,AYYL00000000_01705,34.091,30,0.12
FlgC,AYYP00000000_01233,38.095,29,0.13
FlgC,AZDX00000000_01235,35.897,27,0.17
FlgC,AZEG00000000_00247,42.857,33,0.21
FlgC,FlgG_2,39.189,50,0.27
FlgC,NZ_JAFBDN000000000.1_01416,39.189,50,0.27
FlgC,AZEF00000000_00907,30.556,69,0.28
FlgC,W.fabaria_LMG_24289_01300,39.474,26,0.32
FlgC,W.ghanensis_LMG_24286_00316,39.474,26,0.35
FlgC,AZEF00000000_00896,42.857,33,0.42
FlgC,AYZF00000000_00407,42.857,33,0.47
FlgC,AYZD00000000_00387,29.630,69,0.63
FlgC,AYZE00000000_00393,34.021,66,0.69
FlgC,AZEG00000000_00236,31.193,69,0.92
FlgC,AYYX00000000_00974,26.957,73,0.95
FlgC,AYYL00000000_01716,38.462,60,1.1
FlgC,AYYL00000000_01716,36.735,60,4.4
FlgC,AZEH00000000_00894,34.328,46,1.6
FlgC,AYZD00000000_00376,38.776,33,2.3
FlgC,AZFQ00000000_00405,37.705,41,2.9
FlgC,AZDX00000000_01246,32.558,56,3.1
FlgC,AYZE00000000_00371,30.769,27,3.8
FlgC,BFFP01000000_01407,28.571,99,4.0
FlgC,BFFP01000000_01407,26.087,99,8.4
FlgC,AYYX00000000_00959,45.455,22,5.2
FlgC,BFFP01000000_01396,30.769,27,5.7
FlgC,AZFI00000000_00944,39.683,43,6.7
FlgC,JTJV00000000_01499,26.087,31,7.5
FlgC,AZFI00000000_02019,26.087,31,7.5
FlgC,FlgK,48.485,22,7.7
FlgC,NZ_JAFBDN000000000.1_01469,48.485,22,7.7
FlgC,BFFP01000000_01397,46.154,18,8.1
FliE,FliE,100.000,100,2.89e-70
FliE,NZ_JAFBDN000000000.1_01397,100.000,100,2.89e-70
FliE,AZFQ00000000_00425,58.879,100,7.99e-36
FliE,AYYL00000000_01696,55.769,97,2.12e-33
FliE,AYZF00000000_00387,52.336,100,3.24e-32
FliE,AZEF00000000_00916,52.336,100,8.31e-32
FliE,BFFP01000000_01415,51.402,100,1.91e-31
FliE,AYZD00000000_00396,50.467,100,2.59e-31
FliE,AZEG00000000_00227,50.467,100,1.51e-30
FliE,JAAXPN000000000_01180,53.509,100,2.76e-30
FliE,AZDX00000000_01548,50.000,99,2.33e-29
FliE,JTJV00000000_01507,50.467,100,2.87e-29
FliE,AZFI00000000_02027,50.467,100,2.87e-29
FliE,AZEV00000000_00306,56.701,86,3.03e-29
FliE,AYYX00000000_00142,55.102,87,5.27e-29
FliE,W.ghanensis_LMG_24286_00297,52.885,97,2.34e-28
FliE,W.fabaria_LMG_24289_01281,65.333,70,2.64e-28
FliE,AZGB00000000_00809,56.250,85,3.01e-28
FliE,AZEH00000000_00914,55.140,100,4.23e-28
FliE,AYZE00000000_00391,61.111,67,4.89e-27
FliE,AYYH00000000_01629,47.170,99,5.09e-27
FliE,AYYP00000000_01213,51.000,93,5.32e-27
FliE,AZEZ00000000_01219,33.333,65,0.059
FliE,RHOB00000000_01931,38.596,53,0.18
FliE,RKLX00000000_02152,36.842,53,0.43
FliE,OEPY00000000_01566,35.484,54,0.82
FliE,AZDG00000000_01028,29.333,65,0.86
FliE,AYYH00000000_00863,32.000,47,1.8
FliE,AZFE00000000_01384,30.508,53,1.8
FliE,RHON00000000_01581,26.667,65,3.3
FliE,VDFN00000000_01122,26.667,65,3.4
FliE,RHOD00000000_02212,35.088,53,3.7
FliE,RHNW00000000_01037,33.333,53,5.1
FliE,AZFS00000000_02556,36.842,53,5.4
FliE,NZ_JAFBDN000000000.1_00781,25.000,55,5.6
FliE,AEIZ00000000_01810,35.938,60,6.4
FliE,AZCP00000000_02021,35.897,36,7.8
FliE,AZEG00000000_00094,30.263,55,8.2
FliE,W.fabaria_LMG_24289_01606,25.000,55,8.3
FliE,JQCA00000000_00007,33.333,53,9.1
FliE,CP037940_02113,23.333,55,9.3
FliE,AZCZ00000000_00097,38.462,36,9.8
FliF,FliF,100.000,100,0.0
FliF,NZ_JAFBDN000000000.1_01398,100.000,100,0.0
FliF,AZEG00000000_00228,52.985,100,1.51e-177
FliF,AYZD00000000_00395,52.126,100,3.66e-177
FliF,AYZF00000000_00388,53.458,100,1.13e-176
FliF,AZEF00000000_00915,52.166,100,1.09e-171
FliF,AZEH00000000_00913,49.453,100,3.27e-170
FliF,W.ghanensis_LMG_24286_00298,50.096,99,7.68e-167
FliF,AZEV00000000_00307,49.719,98,1.22e-166
FliF,W.fabaria_LMG_24289_01282,49.713,99,5.29e-165
FliF,AZFI00000000_02026,49.721,99,7.60e-165
FliF,JTJV00000000_01506,49.534,99,1.91e-164
FliF,BFFP01000000_01414,49.149,99,4.55e-164
FliF,AYZE00000000_00390,48.211,99,1.41e-157
FliF,AZDX00000000_01549,48.204,100,7.29e-156
FliF,AZGB00000000_00810,50.570,98,3.62e-155
FliF,JAAXPN000000000_01179,49.427,99,5.98e-155
FliF,AYYL00000000_01697,48.799,99,3.21e-154
FliF,AYYH00000000_01628,50.000,100,8.89e-154
FliF,AYYX00000000_00143,48.190,98,1.41e-147
FliF,AZFQ00000000_00424,48.669,100,1.41e-144
FliF,AYYP00000000_01214,47.114,100,2.08e-144
FliF,AZDA00000000_00174,38.889,7,0.087
FliF,AYYJ00000000_01379,33.333,8,0.63
FliF,BALS00000000_00806,28.571,8,0.68
FliF,AYYR00000000_01203,25.301,28,0.69
FliF,AZGH00000000_01703,33.333,8,0.70
FliF,JQBC00000000_01981,27.869,12,1.6
FliF,BJWE00000000_00770,37.500,9,2.0
FliF,QEKT00000000_00509,33.766,13,2.2
FliF,RHNS00000000_00180,44.444,5,2.6
FliF,AZEU00000000_01300,44.444,5,2.6
FliF,RHNX00000000_00606,34.000,9,2.9
FliF,RHNN00000000_00260,24.638,23,3.1
FliF,RHNS00000000_02554,30.682,16,5.5
FliF,RHNS00000000_00707,39.286,5,6.3
FliF,RHNN00000000_02132,27.778,14,9.4
FliG,FliG,100.000,100,0.0
FliG,NZ_JAFBDN000000000.1_01399,100.000,99,0.0
FliG,AYZF00000000_00389,76.048,100,0.0
FliG,AZEF00000000_00914,75.749,100,0.0
FliG,AZEG00000000_00229,75.749,100,0.0
FliG,AYZD00000000_00394,75.749,100,0.0
FliG,AZFQ00000000_00423,73.952,100,0.0
FliG,AZEH00000000_00912,73.054,100,0.0
FliG,AYYH00000000_01627,73.054,100,0.0
FliG,AYYP00000000_01215,71.171,99,2.45e-179
FliG,AZDX00000000_01550,70.359,100,7.04e-179
FliG,AYZE00000000_00389,70.060,100,1.90e-176
FliG,AYYL00000000_01698,72.897,96,2.50e-173
FliG,JAAXPN000000000_01178,67.365,100,9.82e-173
FliG,BFFP01000000_01413,69.069,99,5.25e-170
FliG,AYYX00000000_00144,69.091,99,1.59e-169
FliG,W.ghanensis_LMG_24286_00299,66.667,99,1.83e-169
FliG,W.fabaria_LMG_24289_01283,66.364,99,1.06e-168
FliG,AZGB00000000_00811,67.868,99,1.19e-168
FliG,AZEV00000000_00308,67.868,99,4.79e-168
FliG,AZFI00000000_02025,67.868,99,9.11e-168
FliG,JTJV00000000_01505,67.568,99,2.14e-167
FliG,AYYU00000000_00691,31.461,24,2.6
FliG,AYYL00000000_01273,40.000,10,2.7
FliG,AZFH00000000_00487,28.767,22,7.2
FliG,SDGL00000000_00463,30.337,24,7.7
FliG,CP003851_01567,30.841,23,8.8
FliH,FliH,100.000,100,7.92e-171
FliH,NZ_JAFBDN000000000.1_01400,100.000,100,7.92e-171
FliH,AZEF00000000_00913,39.918,99,5.39e-52
FliH,AYYP00000000_01216,40.891,98,4.61e-49
FliH,AYYX00000000_00145,36.327,97,1.08e-45
FliH,AYZF00000000_00390,36.667,98,1.18e-45
FliH,AZGB00000000_00812,33.607,97,2.13e-45
FliH,AYZD00000000_00393,39.167,99,5.15e-45
FliH,AZEH00000000_00911,35.865,98,1.51e-43
FliH,AZFQ00000000_00422,34.874,99,5.02e-42
FliH,AZEV00000000_00309,31.687,96,8.66e-41
FliH,AYZE00000000_00388,29.870,97,7.33e-40
FliH,AZFI00000000_02024,34.855,96,1.04e-38
FliH,AZEG00000000_00230,35.484,98,2.74e-38
FliH,JTJV00000000_01504,34.440,96,2.26e-37
FliH,AZDX00000000_01551,30.303,97,4.83e-36
FliH,AYYL00000000_01699,33.628,90,1.28e-34
FliH,AYYH00000000_01626,28.139,97,1.80e-34
FliH,BFFP01000000_01412,32.365,96,5.01e-34
FliH,W.ghanensis_LMG_24286_00300,34.615,97,9.51e-34
FliH,W.fabaria_LMG_24289_01284,34.615,97,9.72e-34
FliH,JAAXPN000000000_01177,33.166,79,2.40e-26
FliH,NC_008530_01723,31.373,21,0.073
FliH,OVSN00000000_01498,27.273,34,0.59
FliH,AZFG00000000_01515,32.727,44,1.9
FliH,AP018549_01710,23.529,21,2.4
FliH,AZCX00000000_01950,30.986,24,2.9
FliH,AZGL00000000_00883,52.174,10,3.3
FliH,NC_008530_01439,31.111,19,4.8
FliH,ASM1414545_00876,29.114,33,5.0
FliH,NC_008530_01866,29.545,18,5.2
FliH,ASM1414550_01452,30.769,21,5.9
FliH,ASM1414545_01824,26.866,28,6.1
FliH,RHNY00000000_02098,25.424,23,7.1
FliH,RHNO00000000_00774,25.424,23,7.1
FliH,AZDK00000000_02039,28.358,28,7.4
FliH,AYGX00000000_00874,34.091,18,9.2
FliH,JABUXR00000000_01736,30.769,21,9.5
FliH,JABUXQ00000000_00490,30.769,21,9.7
flagellum-specific,flagellum-specific,100.000,100,0.0
flagellum-specific,NZ_JAFBDN000000000.1_01401,100.000,100,0.0
flagellum-specific,AYZD00000000_00392,78.555,100,0.0
flagellum-specific,AZEG00000000_00231,78.104,100,0.0
flagellum-specific,AYZF00000000_00391,76.749,100,0.0
flagellum-specific,AZEF00000000_00912,77.427,100,0.0
flagellum-specific,AZFQ00000000_00421,77.854,99,0.0
flagellum-specific,AZEH00000000_00910,77.854,99,0.0
flagellum-specific,AYYL00000000_01700,78.360,99,0.0
flagellum-specific,BFFP01000000_01411,76.256,99,0.0
flagellum-specific,AZEV00000000_00310,75.169,99,0.0
flagellum-specific,AYYP00000000_01217,75.395,99,0.0
flagellum-specific,AZFI00000000_02023,76.201,98,0.0
flagellum-specific,AYYH00000000_01625,74.260,99,0.0
flagellum-specific,JTJV00000000_01503,76.201,98,0.0
flagellum-specific,AZGB00000000_00813,74.434,99,0.0
flagellum-specific,W.ghanensis_LMG_24286_00301,74.429,99,0.0
flagellum-specific,W.fabaria_LMG_24289_01285,74.201,99,0.0
flagellum-specific,AZDX00000000_01552,73.636,99,0.0
flagellum-specific,AYZE00000000_00387,72.727,99,0.0
flagellum-specific,JAAXPN000000000_01176,73.913,99,0.0
flagellum-specific,AYYX00000000_00147,79.006,41,7.08e-101
flagellum-specific,AYYX00000000_00146,68.657,45,2.10e-91
flagellum-specific,AZDK00000000_01724,31.771,84,1.37e-40
flagellum-specific,AZGE00000000_00899,31.771,84,1.84e-40
flagellum-specific,AZGM00000000_00587,31.771,84,2.60e-40
flagellum-specific,ASM1414555_01579,31.771,84,3.59e-40
flagellum-specific,ASM1414545_01705,31.771,84,4.01e-40
flagellum-specific,ASM1414561_00637,31.771,84,4.35e-40
flagellum-specific,JGI2599185333_00837,31.771,84,5.02e-40
flagellum-specific,AZDD00000000_00801,31.771,84,5.02e-40
flagellum-specific,ASM23645_01499,31.771,84,5.02e-40
flagellum-specific,ASM17945_00147,31.771,84,5.02e-40
flagellum-specific,ASM16825_00538,31.771,84,5.02e-40
flagellum-specific,ASM1414544_02008,31.771,84,5.02e-40
flagellum-specific,ASM1414558_00506,31.771,84,7.22e-40
flagellum-specific,AZGO00000000_00130,31.510,84,8.03e-40
flagellum-specific,AZER00000000_01694,31.510,84,8.24e-40
flagellum-specific,RHOK00000000_00561,31.854,83,3.29e-39
flagellum-specific,JQBW00000000_01238,31.854,84,5.40e-39
flagellum-specific,RHOJ00000000_00616,31.347,84,7.48e-39
flagellum-specific,BJDM00000000_00915,31.266,84,9.18e-39
flagellum-specific,CP018906_02050,31.250,84,1.02e-38
flagellum-specific,CP034726_01397,30.607,83,1.03e-38
flagellum-specific,AZFK00000000_00450,31.294,92,1.15e-38
flagellum-specific,RHOL00000000_00956,31.347,84,1.16e-38
flagellum-specific,AZEQ00000000_01442,32.461,83,1.31e-38
flagellum-specific,AYZJ00000000_01044,31.088,84,1.63e-38
flagellum-specific,BCMF00000000_02173,30.729,84,1.84e-38
flagellum-specific,JQCB00000000_01230,30.469,84,2.51e-38
flagellum-specific,GCF_007989765.1_01208,30.469,84,2.51e-38
flagellum-specific,GCA_001437435.1_01230,30.469,84,2.51e-38
flagellum-specific,RKLX00000000_02133,29.948,84,3.06e-38
flagellum-specific,AZEC00000000_01412,31.024,74,3.11e-38
flagellum-specific,BCMJ00000000_02034,31.250,84,3.43e-38
flagellum-specific,AYZR00000000_00384,30.729,84,4.65e-38
flagellum-specific,OVSN00000000_00445,29.659,84,4.68e-38
flagellum-specific,JTJV00000000_01595,30.570,84,4.70e-38
flagellum-specific,JAIWJH000000000_00005,30.729,84,5.08e-38
flagellum-specific,JAIWJG000000000_02139,30.729,84,5.08e-38
flagellum-specific,JAIWJF000000000_00958,30.729,84,5.08e-38
flagellum-specific,JAIWJE000000000_00314,30.729,84,5.08e-38
flagellum-specific,GCF_013394005.1_01884,30.729,84,5.08e-38
flagellum-specific,GCA_009864005.1_01408,30.729,84,5.08e-38
flagellum-specific,GCA_009863985.1_00711,30.729,84,5.08e-38
flagellum-specific,GCA_000277855.1_02488,30.729,84,5.08e-38
flagellum-specific,FUA3126_00708,30.729,84,5.08e-38
flagellum-specific,AZFF00000000_00613,30.729,84,5.08e-38
flagellum-specific,BCMI00000000_01525,31.250,84,5.09e-38
flagellum-specific,RHNY00000000_01023,29.948,84,5.11e-38
flagellum-specific,RHOB00000000_01950,29.948,84,5.83e-38
flagellum-specific,RHNO00000000_01827,29.948,84,6.38e-38
flagellum-specific,RHNW00000000_01057,29.948,84,7.42e-38
flagellum-specific,AZFW00000000_02029,31.529,70,7.50e-38
flagellum-specific,RHNN00000000_02830,30.469,84,8.99e-38
flagellum-specific,AZEA00000000_01723,30.971,83,9.41e-38
flagellum-specific,AZDP00000000_00382,30.469,84,9.84e-38
flagellum-specific,AZEN00000000_04699,30.971,83,1.03e-37
flagellum-specific,AZFY00000000_02249,29.396,84,1.16e-37
flagellum-specific,AZED00000000_01076,30.971,83,1.26e-37
flagellum-specific,RHNX00000000_01908,29.948,84,1.30e-37
flagellum-specific,AZCP00000000_02294,29.948,84,1.34e-37
flagellum-specific,SULH00000000_02339,29.948,84,1.56e-37
flagellum-specific,AZCX00000000_01981,30.990,84,1.83e-37
flagellum-specific,AWTT00000000_00174,31.250,84,2.13e-37
flagellum-specific,FOLI00000000_01279,30.052,84,2.19e-37
flagellum-specific,JABUXR00000000_00413,31.781,80,2.26e-37
flagellum-specific,JABUXQ00000000_00715,31.233,80,2.28e-37
flagellum-specific,AZGL00000000_01534,31.781,80,2.45e-37
flagellum-specific,BJOS01000000_02071,30.709,83,2.60e-37
flagellum-specific,AZDM00000000_00667,30.709,83,2.60e-37
flagellum-specific,ASM1414550_00853,31.781,80,2.60e-37
flagellum-specific,AZEI00000000_00574,30.729,84,2.64e-37
flagellum-specific,JQCL00000000_01440,30.469,84,3.00e-37
flagellum-specific,JABEQQ00000000_01172,30.366,83,3.08e-37
flagellum-specific,AZEE00000000_02253,30.990,84,3.48e-37
flagellum-specific,AZEB00000000_00597,30.729,84,3.60e-37
flagellum-specific,JQBH00000000_01276,30.311,84,4.04e-37
flagellum-specific,AYZB00000000_00974,30.311,84,5.14e-37
flagellum-specific,AZDL00000000_00889,30.311,84,5.24e-37
flagellum-specific,AYYS00000000_00484,31.024,74,5.33e-37
flagellum-specific,AZEP00000000_00334,31.532,73,5.48e-37
flagellum-specific,BJEB00000000_01346,29.688,84,5.55e-37
flagellum-specific,NZ_JAFBDN000000000.1_00365,30.469,84,5.72e-37
flagellum-specific,QEKT00000000_01169,30.570,84,6.04e-37
flagellum-specific,BCMG00000000_01066,30.990,84,6.16e-37
flagellum-specific,JQAZ00000000_00473,30.548,84,6.30e-37
flagellum-specific,AZDS00000000_00858,30.233,84,6.41e-37
flagellum-specific,OEPY00000000_00353,31.429,84,7.18e-37
flagellum-specific,AZFZ00000000_01525,30.469,84,8.17e-37
flagellum-specific,SDGZ00000000_00787,30.469,84,8.98e-37
flagellum-specific,AZFD00000000_02327,31.378,76,9.12e-37
flagellum-specific,JQCH00000000_01711,30.729,84,9.64e-37
flagellum-specific,BJDZ00000000_00253,30.208,84,1.04e-36
flagellum-specific,AZFC00000000_00110,30.469,84,1.09e-36
flagellum-specific,JQAU00000000_00438,30.303,93,1.13e-36
flagellum-specific,AZCU00000000_00392,30.469,84,1.18e-36
flagellum-specific,AZDT00000000_01281,30.469,84,1.23e-36
flagellum-specific,QXIL00000000_01124,29.948,84,1.36e-36
flagellum-specific,AYYR00000000_00658,31.672,76,1.40e-36
flagellum-specific,AZDW00000000_02031,30.469,84,1.44e-36
flagellum-specific,AZDV00000000_01159,29.948,84,1.54e-36
flagellum-specific,RHNZ00000000_02479,29.688,84,1.58e-36
flagellum-specific,AZCZ00000000_00116,29.688,84,1.58e-36
flagellum-specific,AZFS00000000_02537,29.688,84,1.78e-36
flagellum-specific,AZEX00000000_01692,30.570,84,1.84e-36
flagellum-specific,AYZM00000000_02339,30.729,84,1.84e-36
flagellum-specific,AZGK00000000_00104,30.208,84,1.88e-36
flagellum-specific,BAWR00000000_00113,30.208,84,1.95e-36
flagellum-specific,AYYL00000000_00762,29.306,84,1.99e-36
flagellum-specific,BJEA00000000_00623,30.469,84,2.22e-36
